productId,baseName,variantName,description,category,basePrice
331,O-ACETYL CHOLINE BROMIDE 99% AR 5 gm,,,,4600
332,O-ACETYL CHOLINE BROMIDE 99% AR 25 gm,,,,20000
333,ACETYL CHOLINE CHLORIDE 99% AR 5 gm,,,,1700
334,ACETYL CHOLINE CHLORIDE 99% AR 25 gm,,,,7500
335,ACETYL CHOLINE CHLORIDE 99% AR 100 gm,,,,26000
336,ACETYL CHOLINE IODIDE AR 5 gm,,,,2000
337,ACETYL CHOLINE IODIDE AR 25 gm,,,,8200
338,N-ACETYL-L-ALANINE 99% (For Biochemistry) 5 gm,,,,1300
339,N-ACETYL-L-ALANINE 99% (For Biochemistry) 25 gm,,,,4800
340,"N-ACETYL-L-ASPARTIC ACID 99% 
(For Biochemistry) 1 gm",,,,2400
341,"N-ACETYL-L-ASPARTIC ACID 99% 
(For Biochemistry) 5 gm",,,,7000
342,N-ACETYL-L-CYSTEINE 99% (For Biochemistry) 10 gm,,,,480
343,N-ACETYL-L-CYSTEINE 99% (For Biochemistry) 25 gm,,,,1050
344,N-ACETYL-L-CYSTEINE 99% (For Biochemistry) 100 gm,,,,3600
345,N-ACETYL-L-CYSTEINE METHYL ESTER (For Biochemistry) 5 gm,,,,3400
346,N-ACETYL-L-CYSTEINE METHYL ESTER (For Biochemistry) 25 gm,,,,13600
347,N-ACETYL-L-GLUTAMIC ACID 99% (For Biochemistry) 10 gm,,,,1600
348,N-ACETYL-L-GLUTAMIC ACID 99% (For Biochemistry) 25 gm,,,,3400
349,N-ACETYL-L-GLUTAMINE 99% 25 gm,,,,4000
350,N-ACETYL-L-GLUTAMINE 99% 100 gm,,,,15000
351,N-ACETYL-GLYCINE 99% Extra Pure 100 gm,,,,2000
352,N-ACETYL-GLYCINE 99% Extra Pure 500 gm,,,,7200
353,N-ACETYL-L-LEUCINE 99% (For Biochemistry) 5 gm,,,,1600
354,N-ACETYL-L-LEUCINE 99% (For Biochemistry) 25 gm,,,,7800
355,N-ACETYL-DL-METHIONINE 99% (For Biochemistry) 25 gm,,,,1900
356,N-ACETYL-DL-METHIONINE 99% (For Biochemistry)  100 gm,,,,7200
357,N-ACETYL-L-METHIONINE 99% (For Biochemistry) 5 gm,,,,2000
358,N-ACETYL-L-METHIONINE 99% (For Biochemistry) 25 gm,,,,6500
359,N-ACETYL-L-PROLINE 99% (For Biochemistry) 5 gm,,,,3000
360,N-ACETYL-L-PROLINE 99% (For Biochemistry) 25 gm,,,,9500
361,1-ACETYLPIPERAZINE 98.5% For Synthesis 5 gm,,,,800
362,1-ACETYLPIPERAZINE 98.5% For Synthesis 25 gm,,,,2800
363,ACETYL SALICYCLIC ACID 98% (For Synthesis) (Aspirin) 500 gm,,,,1800
364,N-ACETYL-DL-TRYPTOPHAN 99% (For Biochemistry) 25 gm,,,,2500
365,N-ACETYL-L-TYROSINE 98% (For Biochemistry) 5 gm,,,,3800
366,N-ACETYL-L-TYROSINE 98% (For Biochemistry) 25 gm,,,,12500
367,N-ACETYL-L-TYROSINE ETHYL ESTER 99% 5 gm,,,,9000
368,ACID FAST DECOLOURIZER 125 ml,,,,260
369,ACID FUCHSIN (For Microscopy) (C.I.NO.42685) 25 gm,,,,500
370,ACID FUCHSIN (For Microscopy) (C.I.NO.42685) 100 gm,,,,1900
371,ACID FUCHSIN STAINING SOLUTION 125 ml,,,,180
372,ACID FUCHSIN STAINING SOLUTION 500 ml,,,,500
373,ACRIDINE ORANGE (For Microscopy) (C.I.NO.46005) 10 gm,,,,2100
374,ACRIDINE ORANGE (For Microscopy) (C.I.NO.46005) 25 gm,,,,5000
375,ACRIDINE ORANGE YELLOW G (C.I. No. 46025) 25 gm,,,,5000
376,ACRIFLAVINE (For Biochemistry) (C.I.NO.46000)  5 gm,,,,460
377,ACRIFLAVINE (For Biochemistry) (C.I.NO.46000)  25 gm,,,,1750
378,ACRIFLAVINE (For Biochemistry) (C.I.NO.46000)  250 gm,,,,10700
379,ACRYLAMIDE 98% (For Synthesis) 500 gm,,,,790
380,ACRYLAMIDE 99% (For Electrophoresis) 25 gm,,,,200
381,ACRYLAMIDE 99% (For Electrophoresis) 100 gm,,,,560
382,ACRYLAMIDE 99% (For Electrophoresis) 500 gm,,,,1450
383,ACRYLAMIDE 99.5% (Molecular Biology) 100 gm,,,,700
384,ACRYLAMIDE 99.5% (Molecular Biology) 500 gm,,,,3000
385,ACRYLAMIDE 40% SOLUTION IN WATER (For Molecular Biology) 250 ml,,,,3000
386,ACRYLAMIDE 40% SOLUTION IN WATER (For Molecular Biology) 500 ml,,,,5800
387,ACRYLIC ACID 99% (For Synthesis) 500 ml,,,,850
388,ACRYLIC ACID 99% (For Synthesis) 2.5 Ltr.,,,,3600
389,ACRYLONITRILE (Stabalised) 99% Extra Pure 500 ml,,,,750
390,ACRYLONITRILE (Stabalised) 99% Extra Pure 2.5 Ltr.,,,,3350
391,ACTIDIONE 98% AR 1 gm,,,,3100
392,ACTIDIONE 98% AR 5 gm,,,,14200
393,ACTIVATED CHARCOAL GRANULAR Extra Pure 500 gm,,,,410
394,ACTIVATED CHARCOAL POWDER (Acid Washed) 500 gm,,,,420
395,ACTIVATED CHARCOAL POWDER (Acid Washed) 10x500 gm,,,,3200
396,ACTIVATED CHARCOAL POWDER Special Grade AR 500 gm,,,,1000
397,ACTIVATED CHARCOAL POWDER Special Grade AR 10x500 gm,,,,8000
398,ADA BUFFER 25 gm,,,,800
399,ADA BUFFER 100 gm,,,,3100
400,ADENINE 99% (For Biochemistry) 5 gm,,,,400
401,ADENINE 99% (For Biochemistry) 25 gm,,,,1250
402,ADENINE HYDROCHLORIDE 99% (For Biochemistry) 5 gm,,,,2000
403,ADENINE HYDROCHLORIDE 99% (For Biochemistry) 25 gm,,,,8000
404,ADENINE SULPHATE 99.5% AR (For Biochemistry) 10 gm,,,,600
405,ADENINE SULPHATE 99.5% AR (For Biochemistry) 25 gm,,,,1350
406,ADENINE SULPHATE 99.5% AR (For Biochemistry) 100 gm,,,,5100
407,ADENOSINE 99% (For Biochemistry) 5 gm,,,,480
408,ADENOSINE 99% (For Biochemistry) 25 gm,,,,1850
409,ADENOSINE-5-DIPHOSPHORIC ACID DISODIUM SALT 98% (For Biochemistry) 100 mg,,,,450
410,ADENOSINE-5-DIPHOSPHORIC ACID DISODIUM SALT 98% (For Biochemistry) 1 gm,,,,1400
411,ADENOSINE-5-DIPHOSPHORIC ACID DISODIUM SALT 98% (For Biochemistry) 5 gm,,,,6400
412,ADENOSINE-5-MONOPHOSPHORIC ACID SODIUM SALT 95% (For Biochemistry) 1 gm,,,,280
413,ADENOSINE-5-MONOPHOSPHORIC ACID SODIUM SALT 95% (For Biochemistry) 5 gm,,,,850
414,ADENOSINE-5-MONOPHOSPHORIC ACID SODIUM SALT 95% (For Biochemistry) 25 gm,,,,3300
415,ADENOSINE-5-TRIPHOSPHORIC ACID DISODIUM SALT 95% (For Biochemistry) 1 gm,,,,550
416,ADENOSINE-5-TRIPHOSPHORIC ACID DISODIUM SALT 95% (For Biochemistry) 5 gm,,,,2500
417,ADENOSINE-5-TRIPHOSPHORIC ACID DISODIUM SALT 95% (For Biochemistry) 25 gm,,,,11000
418,ADIPIC ACID 99% Extra Pure 500 gm,,,,750
419,ADONITOL 99% (For Biochemistry) 5 gm,,,,1880
420,ADONITOL 99% (For Biochemistry) 10 gm,,,,3700
421,L-ADRENALINE 99% AR 1 gm,,,,2900
422,L-ADRENALINE 99% AR 5 gm,,,,13000
423,ADRENALINE BITARTRATE 99% AR 1 gm,,,,3000
424,ADRENALINE BITARTRATE 99% AR 5 gm,,,,12000
425,DL-NOR-ADRENALINE 99% AR (Purified) 1 gm,,,,18000
426,DL-NOR-ADRENALINE HCl 99% AR 1 gm,,,,20000
427,AEROSIL 200 Extra Pure 250 gm,,,,950
428,AEROSIL 200 Extra Pure 500 gm,,,,1800
429,AESCULIN 98% Extra Pure 5 gm,,,,3400
430,AESCULIN 98% Extra Pure 25 gm,,,,16800
431,AGAR AGAR POWDER (Food Grade) 250 gm,,,,2000
432,AGAR AGAR POWDER (Food Grade) 500 gm,,,,3800
433,AGAR AGAR POWDER (For Bacteriology) 100 gm,,,,1000
434,AGAR AGAR POWDER (For Bacteriology) 250 gm,,,,1900
435,AGAR AGAR POWDER (For Bacteriology) 500 gm,,,,3700
436,AGAR AGAR POWDER Purified (For Microbiology) 250 gm,,,,2500
437,AGAR AGAR POWDER Purified (For Microbiology) 500 gm,,,,4600
438,AGAROSE (L) (For Electrophoresis) 10 gm,,,,1000
439,AGAROSE (L) (For Electrophoresis) 25 gm,,,,2250
440,AGAROSE (L) (For Electrophoresis) 100 gm,,,,8000
441,AGAROSE (M) (For Electrophoresis) 10 gm,,,,1050
442,AGAROSE (M) (For Electrophoresis) 25 gm,,,,2450
443,AGAROSE (M) (For Electrophoresis) 100 gm,,,,8800
444,AGAROSE (H) (For Electrophoresis) 10 gm,,,,1080
445,AGAROSE (H) (For Electrophoresis) 25 gm,,,,2400
446,AGAROSE (H) (For Electrophoresis) 100 gm,,,,9000
447,AGAROSE TYPE A Molecular Biology 10 gm,,,,1200
448,AGAROSE TYPE A Molecular Biology 25 gm,,,,2550
449,AGAROSE TYPE A Molecular Biology 100 gm,,,,10000
450,AGAROSE TYPE B Molecular Biology 10 gm,,,,1200
451,AGAROSE TYPE B Molecular Biology 25 gm,,,,2550
452,AGAROSE TYPE B Molecular Biology 100 gm,,,,10000
453,B-ALANINE 99% (For Biochemistry)(B-Aminopropionic acid) 25 gm,,,,250
454,B-ALANINE 99% (For Biochemistry)(B-Aminopropionic acid) 100 gm,,,,750
455,B-ALANINE 99% (For Biochemistry)(B-Aminopropionic acid) 500 gm,,,,3200
456,D-ALANINE 99% (For Biochemistry) 1 gm,,,,200
457,D-ALANINE 99% (For Biochemistry) 5 gm,,,,800
458,D-ALANINE 99% (For Biochemistry) 25 gm,,,,3800
459,DL-ALANINE 99% (For Biochemistry) 25 gm,,,,170
460,DL-ALANINE 99% (For Biochemistry) 100 gm,,,,540
461,DL-ALANINE 99% (For Biochemistry) 1 kg,,,,4300
462,L-ALANINE 99% (For Biochemistry) 25 gm,,,,220
463,L-ALANINE 99% (For Biochemistry) 100 gm,,,,700
464,L-ALANINE 99% (For Biochemistry) 1 kg,,,,4900
465,ALAR (B-9) 99% AR 1 gm,,,,450
466,ALAR (B-9) 99% AR 5 gm,,,,1800
467,ALBERT STAIN 'A' SOLUTION 125 ml,,,,130
468,ALBERT STAIN 'A' SOLUTION 500 ml,,,,420
469,ALBERT STAIN 'B' SOLUTION 125 ml,,,,130
470,ALBERT STAIN 'B' SOLUTION 500 ml,,,,420
471,ALBUMIN BOVINE FRACTION V (powder) (Microbiological Grade) 5 gm,,,,1040
472,ALBUMIN BOVINE FRACTION V (powder) (Microbiological Grade) 25 gm,,,,4800
473,ALBUMIN BOVINE FRACTION V (powder) (Microbiological Grade) 100 gm,,,,14600
474,ALCIAN BLUE 8GX (For Microbiology) (C.I.NO.74240) 5 gm,,,,1800
475,ALCIAN BLUE 8GX (For Microbiology) (C.I.NO.74240) 10 gm,,,,3450
476,ALCIAN BLUE 8GX (For Microbiology) (C.I.NO.74240) 25 gm,,,,7500
477,ALCIAN BLUE SOLUTION (For Microscopy) 100 ml,,,,750
478,ALCIAN YELLOW (C.I.NO.12840) 1 gm,,,,16000
479,ALGINIC ACID 250 gm,,,,1200
480,ALGINIC ACID 500 gm,,,,2000
481,ALIZARIN AR (C.I.NO.58000) 25 gm,,,,500
482,ALIZARIN AR (C.I.NO.58000) 100 gm,,,,1900
483,ALIZARIN COMPLEXONE AR 1 gm,,,,950
484,ALIZARIN COMPLEXONE AR 5 gm,,,,3850
485,ALIZARIN CYANINE GREEN (C.I.NO.61570) 25 gm,,,,800
486,ALIZARIN CYANINE GREEN (C.I.NO.61570) 100 gm,,,,2400
487,ALIZARIN RED S (pH Indicator) (C.I.NO.58005) 25 gm,,,,680
488,ALIZARIN RED S (pH Indicator) (C.I.NO.58005) 100 gm,,,,2300
489,ALIZARIN RED S AR (pH Indicator) (C.I.NO.58005) 25 gm,,,,750
490,ALIZARIN RED S AR (pH Indicator) (C.I.NO.58005) 100 gm,,,,2500
491,"ALIZARIN RED S, 1% W/V 100 ml",,,,200
492,"ALIZARIN RED S, 1% W/V 500 ml",,,,700
493,ALIZARIN YELLOW G (C.I.NO.14030) 25 gm,,,,2700
494,ALIZARIN YELLOW G (C.I.NO.14030) 100 gm,,,,9000
495,ALIZARIN YELLOW GG (C.I.NO.14025) 5 gm,,,,2000
496,ALIZARIN YELLOW GG (C.I.NO.14025) 25 gm,,,,7600
497,ALKALI BLUE 6B INDICATOR (C.I.NO.42750) 5 gm,,,,560
498,ALKALI BLUE 6B INDICATOR (C.I.NO.42750) 25 gm,,,,2500
499,ALKALI BLUE 6B INDICATOR (C.I.NO.42750) 100 gm,,,,9600
500,ALKALI BLUE 6B INDICATOR SOLUTION 125 ml,,,,200
501,ALKALI BLUE 6B INDICATOR SOLUTION 500 ml,,,,650
502,ALKALINE COPPER SOLUTION 500 ml,,,,300
503,ALLANTOIN 98.5% (Fine Powder) 100 gm,,,,480
504,ALLANTOIN 98.5% (Fine Powder) 500 gm,,,,2000
505,ALLOXAN (Monohydrate) 98% 25 gm,,,,900
506,ALLOXAN (Monohydrate) 98% 100 gm,,,,3100
507,ALLURA RED 80% 100 gm,,,,800
508,ALLURA RED 80% 500 gm,,,,2900
509,"ALLYLTHIOUREA 98% (1-Allyl-2-thiourea, Thiosinamin) 25 gm",,,,1900
510,"ALLYLTHIOUREA 98% (1-Allyl-2-thiourea, Thiosinamin) 100 gm",,,,5500
511,ALUMINIUM AAS STANDARD SOLUTION (1000 mg/l Al in Diluted HCl) 100 ml,,,,1800
512,ALUMINIUM AAS STANDARD SOLUTION (1000 mg/l Al in Diluted HCl) 500 ml,,,,3000
513,ALUMINIUM AAS STANDARD SOLUTION (1000 mg/l Al in Diluted HNO3) 100 ml,,,,1800
514,ALUMINIUM AAS STANDARD SOLUTION (1000 mg/l Al in Diluted HNO3) 500 ml,,,,3000
515,ALUMINIUM METAL FOIL 99% Extra Pure 100 gm,,,,400
516,ALUMINIUM METAL FOIL 99% Extra Pure 500 gm,,,,1050
517,ALUMINIUM METAL FOIL 99.9% AR 250 gm,,,,1800
518,ALUMINIUM METAL FOIL 99.9% AR 500 gm,,,,3200
519,ALUMINIUM METAL FINE POWDER 98% Extra Pure 500 gm,,,,960
520,ALUMINIUM AMMONIUM SULPHATE Dodecahydrate 98% Extra Pure 500 gm,,,,300
521,ALUMINIUM AMMONIUM SULPHATE Dodecahydrate 99.5% AR 500 gm,,,,400
522,ALUMINIUM BORATE 500 gm,,,,1350
523,ALUMINIUM CHLORIDE (Anhydrous) 98% (Decomposes with water) Extra Pure 500 gm,,,,450
524,ALUMINIUM CHLORIDE Hexahydrate 97% Purified 500 gm,,,,700
525,ALUMINIUM CHLORIDE Hexahydrate 99% AR 500 gm,,,,1100
526,ALUMINIUM CHLORIDE 20% W/V Solution In Water 500 ml,,,,900
527,ALUMINIUM FLUORIDE 97% Extra Pure (3-Hydrate) 500 gm,,,,700
528,ALUMINIUM HYDROXIDE GEL 500 gm,,,,500
529,ALUMINIUM ISOPROPOXIDE 98% Extra Pure 500 gm,,,,1560
530,ALUMINIUM NITRATE (Nonahydrate) 98% Extra Pure 500 gm,,,,360
531,ALUMINIUM NITRATE (Nonahydrate) 98.5% AR 500 gm,,,,1800
532,ALUMINIUM OXIDE G (NEUTRAL) (For TLC) 500 gm,,,,620
533,ALUMINIUM OXIDE ACTIVE (BASIC) (Column Chromatography) 500 gm,,,,500
534,ALUMINIUM OXIDE ACTIVE (NEUTRAL) (Column Chromatography) 500 gm,,,,600
535,ALUMINIUM OXIDE ACTIVE (ACIDIC) (Column Chromatography) 500 gm,,,,550
536,ALUMINIUM OXIDE CALCINED 98% Practical Grade  500 gm,,,,400
537,ALUMINIUM PHOSPHATE 500 gm,,,,1050
538,ALUMINIUM POTASSIUM SULPHATE Dodecahydrate 98% Extra Pure 500 gm,,,,280
539,ALUMINIUM POTASSIUM SULPHATE Dodecahydrate 99% AR 500 gm,,,,320
540,ALUMINIUM STEARATE Extra Pure 500 gm,,,,340
541,ALUMINIUM SULPHATE 98% Extra Pure (18-Hydrate) 500 gm,,,,240
542,ALUMINIUM SULPHATE 99% AR (18-Hydrate) 500 gm,,,,280
543,ALUMINON AR 10gm,,,,800
544,ALUMINON AR 25 gm,,,,1700
545,ALUMINON AR 100 gm,,,,6300
546,ALUMINON REAGENT SOLUTION 125 ml,,,,400
547,ALUMINON REAGENT SOLUTION 500 ml,,,,1000
548,AMARANTH (C.I.NO.16185) 25 gm,,,,180
549,AMARANTH (C.I.NO.16185) 100 gm,,,,560
550,AMARANTH INDICATOR SOLUTION 100 ml,,,,180
551,AMARANTH INDICATOR SOLUTION 500 ml,,,,560
552,AMIDO BLACK 10B (C.I.NO.20470) 25 gm,,,,360
553,AMIDO BLACK 10B (C.I.NO.20470) 100 gm,,,,1100
554,4-AMINO ACETANILIDE 99% (For Synthesis) 100 gm,,,,600
555,4-AMINO ACETANILIDE 99% (For Synthesis) 500 gm,,,,2400
556,2-AMINO ACETOPHENONE 98% (For Synthesis) 10 gm,,,,2000
557,2-AMINO ACETOPHENONE 98% (For Synthesis) 100 gm,,,,17500
558,3-AMINO ACETOPHENONE 98% (For Synthesis) 25 gm,,,,800
559,3-AMINO ACETOPHENONE 98% (For Synthesis) 100 gm,,,,2800
560,4-AMINO ACETOPHENONE 99.9% (For Synthesis) 100 gm,,,,4400
561,AMINO ACID KIT OF 24 ITEMS SET kit,,,,5500
562,P-AMINO ANTIPYRINE 99% Extra Pure 25 gm,,,,1400
563,P-AMINO ANTIPYRINE 99% Extra Pure 100 gm,,,,5000
564,3-AMINO BENZOIC ACID 98% (For Synthesis) 100 gm,,,,1100
565,3-AMINO BENZOIC ACID 98% (For Synthesis) 500 gm,,,,4000
566,4-AMINO BENZOIC ACID 99% Pure 100 gm,,,,740
567,4-AMINO BENZOIC ACID 99% Pure 500 gm,,,,2650
568,4-AMINO-1-BUTANOL 98% For Synthesis 1 gm,,,,1000
569,4-AMINO-1-BUTANOL 98% For Synthesis 5 gm,,,,3500
570,4-AMINO-1-BUTANOL 98% For Synthesis 25 gm,,,,15000
571,P-AMINO BUTYRIC ACID 98% AR 25 gm,,,,350
572,P-AMINO BUTYRIC ACID 98% AR 100 gm,,,,1100
573,P-AMINO BUTYRIC ACID 98% AR 500 gm,,,,3500
574,6-AMINO CAPROIC ACID 99% (For Biochemistry) 25 gm,,,,1350
575,6-AMINO CAPROIC ACID 99% (For Biochemistry) 100 gm,,,,3500
576,6-AMINO CAPROIC ACID 99% (For Biochemistry) 500 gm,,,,17000
577,1-AMINO GUANIDINE BICARBONATE 97% 100 gm,,,,340
578,1-AMINO GUANIDINE BICARBONATE 97% 500 gm,,,,1300
579,1-AMINO-2-NAPHTHOL-4-SULPHONIC ACID 95% Extra Pure 25 gm,,,,500
580,1-AMINO-2-NAPHTHOL-4-SULPHONIC ACID 95% Extra Pure 100 gm,,,,1440
581,1-AMINO-2-NAPHTHOL-4-SULPHONIC ACID 98% AR 25 gm,,,,550
582,1-AMINO-2-NAPHTHOL-4-SULPHONIC ACID 98% AR 100 gm,,,,1600
583,2-AMINO PHENOL 99% Extra Pure 100 gm,,,,700
584,2-AMINO PHENOL 99% Extra Pure 500 gm,,,,1260
585,3-AMINO PHENOL 99% Extra Pure 100 gm,,,,1600
586,3-AMINO PHENOL 99% Extra Pure 250 gm,,,,3600
587,4-AMINO PHENOL 98% Extra Pure 100 gm,,,,550
588,4-AMINO PHENOL 98% Extra Pure 500 gm,,,,2300
589,2-AMINO PYRIDINE 98% (For Synthesis) 100 gm,,,,700
590,2-AMINO PYRIDINE 98% (For Synthesis) 250 gm,,,,1600
591,3-AMINO PYRIDINE 99% (For Synthesis) 25 gm,,,,1400
592,3-AMINO PYRIDINE 99% (For Synthesis) 100 gm,,,,4400
593,3-AMINO PYRIDINE 99% (For Synthesis) 500 gm,,,,19500
594,4-AMINO PYRIDINE 98% (For Synthesis) 25 gm,,,,950
595,4-AMINO PYRIDINE 98% (For Synthesis) 100 gm,,,,3600
596,3-AMINO SALICYLIC ACID 98% 100 mg,,,,4500
597,4-AMINO SALICYLIC ACID 98% 25 gm,,,,3000
598,4-AMINO SALICYLIC ACID 98% 100 gm,,,,9800
599,5-AMINO SALICYLIC ACID 98% 25 gm,,,,2500
600,5-AMINO SALICYLIC ACID 98% 100 gm,,,,8800
601,"4-AMINO 1,2,4-TRIAZOLE 98% Extra Pure 100 gm",,,,1600
602,"4-AMINO 1,2,4-TRIAZOLE 98% Extra Pure 500 gm",,,,6300
603,AMMONIA BUFFER SOLUTION  500 ml,,,,250
604,AMMONIA BUFFER SOLUTION  5 Ltr.,,,,1700
605,AMMONIA SOLUTION 28-30% Extra Pure 500 ml,,,,260
606,AMMONIA SOLUTION 28-30% Extra Pure 2.5 Ltr.,,,,700
607,AMMONIA SOLUTION 28-30% AR 500 ml,,,,280
608,AMMONIA SOLUTION 28-30% AR 2.5 Ltr.,,,,740
609,AMMONIA SOLUTION 25% Extra Pure 500 ml,,,,260
610,AMMONIA SOLUTION 25% Extra Pure 2.5 Ltr.,,,,600
611,AMMONIA SOLUTION 25% Extra Pure 5 Ltr.,,,,900
612,AMMONIA SOLUTION 25% AR 500 ml,,,,300
613,AMMONIA SOLUTION 25% AR 2.5 Ltr.,,,,650
614,AMMONIA SOLUTION 25% AR 5 Ltr.,,,,1000
615,AMMONIUM ACETATE 96% Extra Pure 500 gm,,,,400
616,AMMONIUM ACETATE 98% AR 500 gm,,,,500
617,AMMONIUM ADIPATE 99% Purified 500 gm,,,,640
618,AMMONIUM BENZOATE 98% Extra Pure 500 gm,,,,1400
619,AMMONIUM BICARBONATE 98.5% Extra Pure 500 gm,,,,200
620,AMMONIUM BICARBONATE 98.5% Extra Pure 5 kg,,,,1400
621,AMMONIUM BICARBONATE 99% AR 500 gm,,,,300
622,AMMONIUM BIFLUORIDE 98% Pure 500 gm,,,,700
623,AMMONIUM BORATE (Penta) 99% 500 gm,,,,1000
624,AMMONIUM BROMIDE 99% Extra Pure 500 gm,,,,1200
625,AMMONIUM BROMIDE 99.5% AR 500 gm,,,,1300
626,AMMONIUM CARBONATE Extra Pure 500 gm,,,,440
627,AMMONIUM CARBONATE AR 500 gm,,,,550
628,AMMONIUM CERIC NITRATE 98% Extra Pure 100 gm,,,,1100
629,AMMONIUM CERIC NITRATE 98% Extra Pure 500 gm,,,,5000
630,AMMONIUM CERIC NITRATE 99% AR 100 gm,,,,1500
631,AMMONIUM CERIC NITRATE 99% AR 500 gm,,,,6400
632,AMMONIUM CERIC NITRATE SOLUTION 0.05 N Volumetric Solution (N/20) 500 ml,,,,300
633,AMMONIUM CERIC SULPHATE Dihydrate 98% Extra Pure 100 gm,,,,1300
634,AMMONIUM CERIC SULPHATE Dihydrate 98% Extra Pure 500 gm,,,,5700
635,AMMONIUM CERIC SULPHATE Dihydrate 99% AR 100 gm,,,,1600
636,AMMONIUM CERIC SULPHATE Dihydrate 99% AR 500 gm,,,,6400
637,AMMONIUM CHLORIDE 99% Extra Pure 500 gm,,,,250
638,AMMONIUM CHLORIDE 99% Extra Pure 5 kg,,,,2000
639,AMMONIUM CHLORIDE 99.5% AR 500 gm,,,,430
640,Di-AMMONIUM CITRATE 98% Extra Pure 500 gm,,,,1300
641,Tri-AMMONIUM CITRATE 98% Extra Pure 500 gm,,,,1500
642,Tri-AMMONIUM CITRATE 98.5% AR 500 gm,,,,1650
643,AMMONIUM DICHROMATE 99% Extra Pure 500 gm,,,,960
644,AMMONIUM DICHROMATE 99.5% AR 500 gm,,,,1050
645,AMMONIUM DIETHYL DITHIOCARBAMATE 98% AR 10 gm,,,,23000
646,AMMONIUM FLUORIDE 95% Extra Pure 500 gm,,,,900
647,AMMONIUM FLUORIDE 98% AR 250 gm,,,,1500
648,AMMONIUM FLUORIDE 40% Solution in Water (Extra Pure) 500 ml,,,,800
649,AMMONIUM FLUORIDE 40% Solution in Water (Extra Pure) 2.5 Ltr.,,,,3600
650,AMMONIUM FORMATE 97% Extra Pure 500 gm,,,,540
651,AMMONIUM FORMATE 98% AR 500 gm,,,,600
652,AMMONIUM IODIDE 99% Extra Pure 25 gm,,,,1300
653,AMMONIUM IODIDE 99% Extra Pure 100 gm,,,,3300
654,AMMONIUM IODIDE 99% Extra Pure 250 gm,,,,7500
655,AMMONIUM IODIDE 99% AR 50 gm,,,,2300
656,AMMONIUM IODIDE 99% AR 100 gm,,,,4500
657,AMMONIUM METAVANADATE 98% Extra Pure 100 gm,,,,1300
658,AMMONIUM METAVANADATE 98% Extra Pure 500 gm,,,,6200
659,AMMONIUM METAVANADATE 99% AR 100 gm,,,,1500
660,AMMONIUM METAVANADATE 99% AR 500 gm,,,,6700
661,AMMONIUM MOLYBDATE Tetrahydrate 98% Extra Pure 100 gm,,,,1400
662,AMMONIUM MOLYBDATE Tetrahydrate 98% Extra Pure 250 gm,,,,3400
663,AMMONIUM MOLYBDATE Tetrahydrate 98% Extra Pure 500 gm,,,,6200
664,AMMONIUM MOLYBDATE Tetrahydrate 99% AR 100 gm,,,,1800
665,AMMONIUM MOLYBDATE Tetrahydrate 99% AR 500 gm,,,,7000
666,AMMONIUM MOLYBDATE REAGENT SOLUTION 500 ml,,,,650
667,AMMONIUM OXALATE Monohydrate 99% Extra Pure 500 gm,,,,450
668,AMMONIUM OXALATE Monohydrate 99.5% AR 500 gm,,,,520
669,AMMONIUM PERSULPHATE 98% Extra Pure 500 gm,,,,470
670,AMMONIUM PERSULPHATE 98.5% AR 500 gm,,,,500
671,AMMONIUM PHOSPHATE DIBASIC Anhydrous 97% Extra Pure 500 gm,,,,800
672,AMMONIUM PHOSPHATE DIBASIC Anhydrous 98% AR 500 gm,,,,900
673,AMMONIUM PHOSPHATE MONOBASIC 98% Extra Pure 500 gm,,,,750
674,AMMONIUM PHOSPHATE MONOBASIC 99% AR 500 gm,,,,800
675,AMMONIUM PURPURATE (C.I.NO.56085) 5 gm,,,,400
676,AMMONIUM PURPURATE (C.I.NO.56085) 25 gm,,,,1400
677,AMMONIUM PURPURATE (C.I.NO.56085) 100 gm,,,,5000
678,AMMONIUM PURPURATE (C.I.NO.56085) 500 gm,,,,18500
679,AMMONIUM PURPURATE AR (C.I. NO.56085) 5 gm,,,,450
680,AMMONIUM PURPURATE AR (C.I. NO.56085) 25 gm,,,,1550
681,AMMONIUM PURPURATE AR (C.I. NO.56085) 100 gm,,,,5300
682,AMMONIUM PURPURATE SOLUTION 125 ml,,,,280
683,AMMONIUM PURPURATE SOLUTION 500 ml,,,,650
684,AMMONIUM PYRROLIDINE DITHIOCARBAMATE 98% AR 10 gm,,,,2500
685,AMMONIUM PYRROLIDINE DITHIOCARBAMATE 98% AR 25 gm,,,,6000
686,AMMONIUM REINECKATE (Monohydrate) 95% Extra Pure 25 gm,,,,2150
687,AMMONIUM REINECKATE (Monohydrate) 95% Extra Pure 100 gm,,,,6500
688,AMMONIUM REINECKATE (Monohydrate) 96% AR 10 gm,,,,1950
689,AMMONIUM REINECKATE (Monohydrate) 96% AR 25 gm,,,,3700
690,"AMMONIUM SODIUM PHOSPHATE 99% (Dibasic,Tetrahydrate) 500 gm",,,,4800
691,AMMONIUM SULPHAMATE 98.5% Extra Pure 500 gm,,,,560
692,AMMONIUM SULPHAMATE 98.5% AR 500 gm,,,,800
693,AMMONIUM SULPHATE 98.5% Extra Pure 500 gm,,,,240
694,AMMONIUM SULPHATE 99% AR 500 gm,,,,300
